productId,baseName,variantName,description,category,basePrice
2886,IODINE SOLUTION (LUGOL'S) 125 ml,,,,400
2887,IODINE SOLUTION (LUGOL'S) 500 ml,,,,1350
2888,IODINE MONOBROMIDE 99% (For Synthesis) 50 gm,,,,5500
2889,IODINE MONOBROMIDE 99% (For Synthesis) 100 gm,,,,10000
2890,IODINE MONOCHLORIDE 98% (For Synthesis) 50 gm,,,,1800
2891,IODINE PENTOXIDE 99% AR 25 gm,,,,1950
2892,IODINE PENTOXIDE 99% AR 100 gm,,,,6800
2893,IODINE TRICHLORIDE 97% (For Synthesis) 25 gm,,,,3500
2894,IODOBENZENE 98 % for Synthesis 100 gm,,,,3600
2895,IODOBENZENE 98 % for Synthesis 500 gm,,,,15500
2896,2-IODOBENZOIC ACID 97.5 %(for synthesis) 25 gm,,,,1600
2897,2-IODOBENZOIC ACID 97.5 %(for synthesis) 100 gm,,,,6400
2898,IODOFORM 99% Extra Pure 25 gm,,,,1260
2899,IODOFORM 99% Extra Pure 100 gm,,,,4500
2900,IODOFORM 99% Extra Pure 250 gm,,,,9700
2901,IODOPHOR (Disinfectant) 1 Ltr.,,,,1300
2902,IODOPHOR (Disinfectant) 5 Ltr.,,,,4800
2903,IODOSUCCINIMIDE 97 % For Synthesis 25 gm,,,,3000
2904,IODOSUCCINIMIDE 97 % For Synthesis 100 gm,,,,9600
2905,IRIDIUM TRICHLORIDE For Synthesis (Ir 46%) 1 gm,,,,29500
2906,IRON AAS STANDARD SOLUTION 1000mg/L Fe In Diluted HNO3 100 ml,,,,1800
2907,IRON AAS STANDARD SOLUTION 1000mg/L Fe In Diluted HNO3 500 ml,,,,3000
2908,IRON METAL FILINGS 500 gm,,,,400
2909,IRON METAL POWDER ELECTROLYTIC 99.5% 500 gm,,,,520
2910,IRON METAL POWDER ELECTROLYTIC 99.5% 1 kg,,,,1000
2911,IRON REDUCED 99% Extra Pure 1 kg,,,,1600
2912,ISATIN 98% AR 25 gm,,,,1000
2913,ISATIN 98% AR 100 gm,,,,3500
2914,ISONIAZIDE 99% Pure 100 gm,,,,800
2915,ISONIAZIDE 99% Pure 500 gm,,,,3400
2916,ISOPHTHALALDEHYDE 98 % For Synthesis 100 gm,,,,6000
2917,ISOVANILINE 98 % Extra Pure 25 gm,,,,2300
2918,ISOVANILINE 98 % Extra Pure 100 gm,,,,7200
2919,ISO PROPYL ACETATE 99% Extra Pure 500 ml,,,,700
2920,ISO PROPYL ACETATE 99% Extra Pure 2.5 Ltr.,,,,3000
2921,ISO-PROPLY B-D-THIOGALACTOPYRANOSIDE 99% 250 mg,,,,200
2922,ISO-PROPLY B-D-THIOGALACTOPYRANOSIDE 99% 1 gm,,,,500
2923,ISO-PROPLY B-D-THIOGALACTOPYRANOSIDE 99% 5 gm,,,,2200
2924,ITACONIC ACID 99% (For Synthesis) 500 gm,,,,800
2925,JACK BEAN MEAL (Urease Active meal) 100 gm,,,,500
2926,JACK BEAN MEAL (Urease Active meal) 500 gm,,,,1760
2927,JANUS GREEN B (C.I.NO.11050) 5 gm,,,,600
2928,JANUS GREEN B (C.I.NO.11050) 10 gm,,,,1000
2929,JANUS GREEN B (C.I.NO.11050) 25 gm,,,,2300
2930,JANUS GREEN B SOLUTION 125 ml,,,,400
2931,JANUS GREEN B SOLUTION 500 ml,,,,1200
2932,JENNER'S STAIN (For Microscopy) 25 gm,,,,520
2933,JENNER'S STAIN (For Microscopy) 100 gm,,,,1900
2934,JOJOBA WAX 500gm,,,,3000
2935,J.S.B. STAIN SOLUTION 1 125 ml,,,,160
2936,J.S.B. STAIN SOLUTION 1 500 ml,,,,450
2937,J.S.B. STAIN SOLUTION 2 125 ml,,,,160
2938,J.S.B. STAIN SOLUTION 2 500 ml,,,,480
2939,KALIGNOST 99.5% AR 10 gm,,,,900
2940,KALIGNOST 99.5% AR 25 gm,,,,2100
2941,KALIGNOST 99.5% AR 100 gm,,,,8000
2942,KAOLIN Extra Pure 500 gm,,,,210
2943,KARL FISCHER REAGENT (Twin Pack) 500 ml,,,,3100
2944,KARL FISCHER REAGENT (Twin Pack) 2x250 ml,,,,3200
2945,a-KETOGLUTARIC ACID 99% (For Synthesis) 10 gm,,,,400
2946,a-KETOGLUTARIC ACID 99% (For Synthesis) 25 gm,,,,600
2947,a-KETOGLUTARIC ACID 99% (For Synthesis) 100 gm,,,,2000
2948,KIESELGUHR (Purified White) 500 gm,,,,340
2949,KINETINE 99.5% AR 1 gm,,,,390
2950,KINETINE 99.5% AR 5 gm,,,,1800
2951,KINETINE 99.5% AR 10 gm,,,,3500
2952,KOJIC ACID 25 gm,,,,550
2953,KOJIC ACID 100 gm,,,,2100
2954,KOJIC ACID 500 gm,,,,9000
2955,KOVAC'S INDOLE REAGENT 125 ml,,,,240
2956,KOVAC'S INDOLE REAGENT 500 ml,,,,700
2957,LAB CLEANING SOLUTION PHOSPHATE FREE 500 ml,,,,310
2958,LAB CLEANING SOLUTION PHOSPHATE FREE 5 Ltr.,,,,2100
2959,LACMOID (pH Indicator) 5 gm,,,,850
2960,LACMOID (pH Indicator) 25 gm,,,,3200
2961,LACTIC ACID 88% Extra Pure 500 ml,,,,900
2962,LACTIC ACID 88% Extra Pure 2.5 Ltr.,,,,3400
2963,LACTIC ACID 88% AR 500 ml,,,,950
2964,LACTIC ACID 88% AR 2.5 Ltr.,,,,3600
2965,LACTIC ACID 1N SOLUTION 500 ml,,,,300
2966,LACTIC ACID 1N SOLUTION 2.5 Ltr.,,,,900
2967,LACTIC ACID 0.1N SOLUTION 500 ml,,,,210
2968,LACTIC ACID 0.1N SOLUTION 2.5 Ltr.,,,,580
2969,LACTOPHENOL SOLUTION (Mountant) 125 ml,,,,100
2970,LACTOPHENOL SOLUTION (Mountant) 500 ml,,,,330
2971,LACTOPHENOL COTTON BLUE SOLUTION 125 ml,,,,150
2972,LACTOPHENOL COTTON BLUE SOLUTION 500 ml,,,,300
2973,LACTOPHENOL PICRIC ACID SOLUTION 100 ml,,,,200
2974,LACTOPHENOL PICRIC ACID SOLUTION 500 ml,,,,500
2975,LACTOSE (Monohydrate) Extra Pure 500 gm,,,,550
2976,LACTOSE (Monohydrate) AR 500 gm,,,,600
2977,LANETTE WAX 500 gm,,,,1800
2978,LANOLIN (Anhydrous) (Wool Fat) 500 gm,,,,1500
2979,LANTHANUM AAS STANDARD SOLUTION 1000 mg/Ltr La In Dilute HNO3 . 100 ml,,,,1800
2980,LANTHANUM AAS STANDARD SOLUTION 1000 mg/Ltr La In Dilute HNO3 . 500 ml,,,,3000
2981,LANTHANUM ACETATE HYDRATE 97 % Extra Pure  25 gm,,,,650
2982,LANTHANUM ACETATE HYDRATE 97 % Extra Pure  100 gm,,,,1700
2983,LANTHANUM CARBONATE (Hydrate) 99.5% AR 25 gm,,,,1100
2984,LANTHANUM CARBONATE (Hydrate) 99.5% AR 100 gm,,,,3500
2985,LANTHANUM CHLORIDE Heptahydrate 99% AR 25 gm,,,,600
2986,LANTHANUM CHLORIDE Heptahydrate 99% AR 100 gm,,,,2300
2987,LANTHANUM CHLORIDE Heptahydrate 99% AR 500 gm,,,,9700
2988,LANTHANUM HYDROXIDE AR 25 gm,,,,2200
2989,LANTHANUM HYDROXIDE AR 100 gm,,,,7700
2990,LANTHANUM NITRATE Hexahydrate 99% AR 25 gm,,,,900
2991,LANTHANUM NITRATE Hexahydrate 99% AR 100 gm,,,,2400
2992,LANTHANUM NITRATE Hexahydrate 99% AR 500 gm,,,,9500
2993,LANTHANUM NITRATE 0.1 mol/ ltr. SOLUTION 500 ml,,,,1500
2994,LANTHANUM OXALATE 99.5% AR 10 gm,,,,500
2995,LANTHANUM OXALATE 99.5% AR 25 gm,,,,1300
2996,LANTHANUM OXALATE 99.5% AR 100 gm,,,,4500
2997,LANTHANUM OXIDE 99.9% AR 25 gm,,,,360
2998,LANTHANUM OXIDE 99.9% AR 100 gm,,,,950
2999,LANTHANUM OXIDE 99.9% AR 500 gm,,,,3800
3000,LAURIC ACID 99% Extra Pure 500 gm,,,,520
3001,LAWESSONS REAGENT 98% 25 gm,,,,1000
3002,LAWESSONS REAGENT 98% 100 gm,,,,3200
3003,LEAD AAS STANDARD SOLUTION 1000 mg/Ltr Pb In Dilute HNO3 . 100 ml,,,,1800
3004,LEAD AAS STANDARD SOLUTION 1000 mg/Ltr Pb In Dilute HNO3 . 500 ml,,,,3000
3005,LEAD METAL FOIL 250 gm,,,,850
3006,LEAD METAL FOIL 500 gm,,,,1300
3007,LEAD METAL FOIL 99.8% AR 500 gm,,,,2100
3008,LEAD METAL GRANULAR 99.5% 500 gm,,,,1000
3009,LEAD METAL POWDER 99.5% Extra Pure 500 gm,,,,1000
3010,LEAD METAL SHOTS 500 gm,,,,1050
3011,LEAD ACETATE Trihydrate 99% Extra Pure 500 gm,,,,700
3012,LEAD ACETATE Trihydrate 99.5% AR 500 gm,,,,800
3013,LEAD ACETATE INDICATOR PAPERS 100 lvs,,,,120
3014,LEAD ACETATE INDICATOR PAPERS 200 lvs,,,,210
3015,LEAD BORATE 500 gm,,,,1400
3016,LEAD BROMIDE 99% (For Synthesis) 250 gm,,,,1100
3017,LEAD BROMIDE 99% (For Synthesis) 500 gm,,,,1700
3018,LEAD CARBONATE 98% Extra Pure 500 gm,,,,950
3019,LEAD CARBONATE 99% AR 250 gm,,,,2800
3020,LEAD (II) CHLORIDE (Anhydrous) 98% (For Synthesis) 500 gm,,,,800
3021,LEAD CHROMATE 98% Extra Pure 500 gm,,,,1000
3022,LEAD CHROMATE 99% AR 100 gm,,,,500
3023,LEAD CHROMATE 99% AR 250 gm,,,,900
3024,LEAD DIOXIDE 95% Extra Pure 250 gm,,,,1100
3025,LEAD DIOXIDE 95% Extra Pure 500 gm,,,,1800
3026,LEAD DIOXIDE 97% AR 250 gm,,,,2200
3027,LEAD IODIDE 25 gm,,,,4000
3028,LEAD IODIDE 100 gm,,,,15600
3029,LEAD MONOXIDE (Litharge) 99% Extra Pure 500 gm,,,,750
3030,LEAD MONOXIDE (Litharge) 99.9% AR 250 gm,,,,2200
3031,LEAD NITRATE 99% Extra Pure 500 gm,,,,630
3032,LEAD NITRATE 99.5% AR 500 gm,,,,740
3033,LEAD NITRATE 0.01M (0.02N) STANDARDIZED SOLUTION 500 ml,,,,450
3034,LEAD NITRATE 0.01M (0.02N) STANDARDIZED SOLUTION 1 Ltr.,,,,800
3035,LEAD NITRATE 0.5M (1N) STANDARDIZED SOLUTION 500 ml,,,,450
3036,LEAD NITRATE 0.5M (1N) STANDARDIZED SOLUTION 1 Ltr.,,,,800
3037,LEAD OXALATE 99% 500 gm,,,,1600
3038,LEAD OXIDE RED 95% Extra Pure 500 gm,,,,970
3039,LEAD STEARATE Extra Pure 500 gm,,,,640
3040,LEAD SULPHIDE Extra Pure 250 gm,,,,1900
3041,LEAD SULPHIDE Extra Pure 500 gm,,,,3300
3042,LEAD PHOSPHATE 98% 500 gm,,,,1300
3043,LEAD SUB ACETATE Basic (Anhydrous) 99% Extra Pure 500 gm,,,,700
3044,LEAD SUB ACETATE Basic (Anhydrous) 99% Extra Pure 2.5 kg,,,,3500
3045,LEAD SUB ACETATE Basic (Anhydrous) 99% Extra Pure 5 kg,,,,6500
3046,LEAD SULPHATE 98.5% Pure 500 gm,,,,840
3047,LEAD TETRA ACETATE 95% AR 100 gm,,,,2800
3048,LEAD TETRA ACETATE 95% AR 500 gm,,,,11500
3049,LEAD THIOCYANATE 98% AR 25 gm,,,,600
3050,LEAD THIOCYANATE 98% AR 100 gm,,,,1500
3051,LEISHMAN'S STAIN (For Microscopy) 25 gm,,,,600
3052,LEISHMAN'S STAIN (For Microscopy) 100 gm,,,,2200
3053,LEISHMAN'S STAIN (For Microscopy) 1 kg,,,,19500
3054,LEISHMAN'S STAINING SOLUTION 125 ml,,,,160
3055,LEISHMAN'S STAINING SOLUTION 500 ml,,,,450
3056,DL-LEUCINE 5 gm,,,,1000
3057,DL-LEUCINE 25 gm,,,,3800
3058,L-LEUCINE 99+% (For Biochemistry) 25 gm,,,,300
3059,L-LEUCINE 99+% (For Biochemistry) 100 gm,,,,900
3060,L-ISO-LEUCINE 99% (For Biochemistry) 5 gm,,,,120
3061,L-ISO-LEUCINE 99% (For Biochemistry) 25 gm,,,,450
3062,L-ISO-LEUCINE 99% (For Biochemistry) 100 gm,,,,1500
3063,DL-ISO-LEUCINE 99% (For Biochemistry) 10 gm,,,,2200
3064,DL-ISO-LEUCINE 99% (For Biochemistry) 25 gm,,,,4800
3065,DL-NOR-LEUCINE 99+% (For Biochemistry) 10 gm,,,,2100
3066,DL-NOR-LEUCINE 99+% (For Biochemistry) 25 gm,,,,4800
3067,LIGHT GREEN (For Microscopy) (C.I.NO.42095) 25 gm,,,,1600
3068,LIGHT GREEN (For Microscopy) (C.I.NO.42095) 100 gm,,,,5600
3069,LIGHT GREEN SOLUTION 0.1% (For Microscopy) 125 ml,,,,140
3070,LIGHT GREEN SOLUTION 0.1% (For Microscopy) 500 ml,,,,400
3071,LIME WATER SATURATED SOLUTION 500 ml,,,,120
3072,LIME WATER SATURATED SOLUTION 5 Ltr.,,,,840
3073,LIPASE (From Aspergillus Niger) 25 gm,,,,400
3074,LIPASE (From Aspergillus Niger) 100 gm,,,,1300
3075,LISSAMINE GREEN (C.I.NO.44090) 25 gm,,,,580
3076,LISSAMINE GREEN (C.I.NO.44090) 100 gm,,,,2280
3077,LITHIUM METAL 99% Extra Pure (Coated) 25 gm,,,,4000
3078,LITHIUM METAL 99% Extra Pure (Coated) 100 gm,,,,15400
3079,LITHIUM AAS STANDARD SOLUTION 1000 mg/Ltr Li In Diluted HNO3 100 ml,,,,1800
3080,LITHIUM AAS STANDARD SOLUTION 1000 mg/Ltr Li In Diluted HNO3 500 ml,,,,3000
3081,LITHIUM ACETATE Dihydrate 99% Extra Pure 100 gm,,,,1800
3082,LITHIUM ACETATE Dihydrate 99% Extra Pure 250 gm,,,,3600
3083,LITHIUM ACETATE Dihydrate 99% AR 100 gm,,,,2100
3084,LITHIUM ACETATE Dihydrate 99% AR 250 gm,,,,3800
3085,LITHIUM ALUMINIUM HYDRIDE 96% (For Synthesis) 25 gm,,,,4300
3086,LITHIUM ALUMINIUM HYDRIDE 96% (For Synthesis) 100 gm,,,,16000
3087,LITHIUM BROMIDE (Anhydrous) 99% Extra Pure 250 gm,,,,4200
3088,LITHIUM BROMIDE (Anhydrous) 99% Extra Pure 500 gm,,,,8000
3089,LITHIUM CARBONATE 98% Extra Pure 100 gm,,,,2100
3090,LITHIUM CARBONATE 98% Extra Pure 250 gm,,,,4000
3091,LITHIUM CARBONATE 99% AR 100 gm,,,,2200
3092,LITHIUM CARBONATE 99% AR 250 gm,,,,4300
3093,LITHIUM CHLORIDE (Anhydrous) 98% Extra Pure 100 gm,,,,2200
3094,LITHIUM CHLORIDE (Anhydrous) 98% Extra Pure 250 gm,,,,4500
3095,LITHIUM CHLORIDE (Anhydrous) 98% Extra Pure 500 gm,,,,8800
3096,LITHIUM CHLORIDE (Anhydrous) 99% AR 100 gm,,,,2300
3097,LITHIUM CHLORIDE (Anhydrous) 99% AR 250 gm,,,,5100
3098,LITHIUM CHLORIDE 1M SOLUTION IN ACETIC ACID 250 ml,,,,1300
3099,LITHIUM CHLORIDE 1M SOLUTION IN ETHANOL 250 ml,,,,1500
3100,tri-LITHIUM CITRATE Tetrahydrate 99% AR 100 gm,,,,1800
3101,tri-LITHIUM CITRATE Tetrahydrate 99% AR 250 gm,,,,3600
3102,LITHIUM FLUORIDE 98% Extra Pure 100 gm,,,,3200
3103,LITHIUM FLUORIDE 98% Extra Pure 250 gm,,,,7700
3104,LITHIUM HYDROXIDE (Monohydrate) 99% Extra Pure 250 gm,,,,6500
3105,LITHIUM HYDROXIDE (Monohydrate) 99% Extra Pure 500 gm,,,,12000
3106,LITHIUM HYDROXIDE (Monohydrate) 99.5% AR 100 gm,,,,3000
3107,LITHIUM HYDROXIDE (Monohydrate) 99.5% AR 500 gm,,,,13000
3108,LITHIUM LACTATE 98% (For Synthesis) 100 gm,,,,1900
3109,LITHIUM LACTATE 98% (For Synthesis) 250 gm,,,,3800
3110,LITHIUM LACTATE 98% (For Synthesis) 500 gm,,,,7000
3111,LITHIUM METABORATE (Anhydrous) 99% AR 100 gm,,,,3500
3112,LITHIUM METABORATE (Anhydrous) 99% AR 250 gm,,,,8000
3113,LITHIUM METABORATE (Dihydrate) 99% AR 100 gm,,,,4500
3114,LITHIUM METABORATE (Dihydrate) 99% AR 250 gm,,,,9000
3115,LITHIUM NITRATE 97% Extra Pure 100 gm,,,,1900
3116,LITHIUM NITRATE 97% Extra Pure 250 gm,,,,3800
3117,LITHIUM NITRATE 97% Extra Pure 500 gm,,,,7000
3118,LITHIUM NITRATE 98% AR 500 gm,,,,7300
3119,LITHIUM OXALATE 99% Extra Pure 100 gm,,,,1000
3120,LITHIUM OXALATE 99% Extra Pure 500 gm,,,,4400
3121,LITHIUM PERCHLORATE Trihydrate 99% AR 25 gm,,,,2550
3122,LITHIUM PERCHLORATE Trihydrate 99% AR 100 gm,,,,8200
3123,LITHIUM SULPHATE (Monohydrate) 98% (Extra Pure) 250 gm,,,,4600
3124,LITHIUM SULPHATE (Monohydrate) 98% (Extra Pure) 500 gm,,,,8900
3125,LITHIUM SULPHATE (Monohydrate) 99% AR 100 gm,,,,2500
3126,LITHIUM SULPHATE (Monohydrate) 99% AR 250 gm,,,,4800
3127,di-LITHIUM TETRABORATE 98% AR 100 gm,,,,2600
3128,di-LITHIUM TETRABORATE 98% AR 500 gm,,,,11000
3129,LITMUS INDICATOR (Extra Pure) (pH Indicator) (pH 5.0-8.0 Red to Blue) 10 gm,,,,340
3130,LITMUS INDICATOR (Extra Pure) (pH Indicator) (pH 5.0-8.0 Red to Blue) 25 gm,,,,740
3131,LITMUS INDICATOR (Extra Pure) (pH Indicator) (pH 5.0-8.0 Red to Blue) 100 gm,,,,2600
3132,LITMUS INDICATOR (Extra Pure) (pH Indicator) (pH 5.0-8.0 Red to Blue) 500 gm,,,,9000
3133,LITMUS BLUE INDICATOR PAPERS 100 lvs,,,,160
3134,LITMUS BLUE INDICATOR PAPERS 200 lvs,,,,290
3135,LITMUS BLUE INDICATOR SOLUTION 125 ml,,,,165
3136,LITMUS BLUE INDICATOR SOLUTION 500 ml,,,,400
3137,LITMUS RED INDICATOR PAPERS 100 lvs,,,,160
3138,LITMUS RED INDICATOR PAPERS 200 lvs,,,,290
3139,LITMUS RED INDICATOR SOLUTION 125 ml,,,,165
3140,LITMUS RED INDICATOR SOLUTION 500 ml,,,,400
3141,LIVER EXTRACT POWDER (For Bacteriology) 500 gm,,,,1600
3142,LUCAS REAGENT SOLUTION 125 ml,,,,250
3143,LUCAS REAGENT SOLUTION 500 ml,,,,750
3144,L-LYSINE MONOHYDROCHLORIDE 98.5%  (For Synthesis) 100 gm,,,,330
3145,L-LYSINE MONOHYDROCHLORIDE 98.5%  (For Synthesis) 500 gm,,,,1200
3146,LYSOL (Cresol and Soap Solution) 500 ml,,,,600
3147,LYSOL (Cresol and Soap Solution) 5 Ltr.,,,,5300
3148,MAGNESIUM AAS STANDARD SOLUTION 1000 ± 2 mg/Ltr. Mg In Diluted HNO³ 100 ml,,,,1800
3149,MAGNESIUM AAS STANDARD SOLUTION 1000 ± 2 mg/Ltr. Mg In Diluted HNO³ 500 ml,,,,3000
3150,MAGNESIUM METAL POWDER 99% Extra Pure 100 gm,,,,730
3151,MAGNESIUM METAL POWDER 99% Extra Pure 500 gm,,,,3200
3152,MAGNESIUM METAL RIBBON 99.5% Extra Pure 25 gm,,,,400
3153,MAGNESIUM METAL TURNINGS 99% Extra Pure 250 gm,,,,1000
3154,MAGNESIUM METAL TURNINGS 99% Extra Pure 500 gm,,,,1900
3155,MAGNESIUM ACETATE Tetrahydrate 98% Extra Pure 500 gm,,,,1100
3156,MAGNESIUM ACETATE Tetrahydrate 98% AR 250 gm,,,,1200
3157, MAGNESIUM BROMIDE Hexahydrate 99% Extra Pure 500 gm,,,,2200
3158,MAGNESIUM CARBONATE HEAVY 500 gm,,,,950
3159,MAGNESIUM CARBONATE BASIC LIGHT Extra Pure 250 gm,,,,640
3160,MAGNESIUM CARBONATE BASIC LIGHT Extra Pure 500 gm,,,,1100
3161,MAGNESIUM CARBONATE BASIC LIGHT AR 500 gm,,,,1400
3162,MAGNESIUM CHLORIDE Hexahydrate 98% Extra Pure 500 gm,,,,260
3163,MAGNESIUM CHLORIDE Hexahydrate 98% Extra Pure 5 kg,,,,1800
3164,MAGNESIUM CHLORIDE Hexahydrate 99% AR 500 gm,,,,340
3165,MAGNESIUM CHLORIDE 0.5M SOLUTION 500 ml,,,,260
3166,MAGNESIUM CHLORIDE 0.5M SOLUTION 2.5 Ltr.,,,,650
3167,MAGNESIUM CHLORIDE 1M SOLUTION 500 ml,,,,280
3168,MAGNESIUM CHLORIDE 1M SOLUTION 2.5 Ltr.,,,,680
3169,MAGNESIUM CITRATE Hydrate 98% Extra Pure 500 gm,,,,940
3170,MAGNESIUM FLUORIDE 98% Extra Pure 500 gm,,,,940
3171,MAGNESIUM HYDROXIDE 95% Extra Pure 500 gm,,,,400
3172,MAGNESIUM IODIDE 98% AR 100 gm,,,,6500
3173,MAGNESIUM IODIDE 98% AR 250 gm,,,,15500
3174,MAGNESIUM NITRATE Hexahydrate 98% Extra Pure 500 gm,,,,300
3175,MAGNESIUM NITRATE Hexahydrate 99% AR 500 gm,,,,370
3176,MAGNESIUM OXIDE HEAVY 98% Extra Pure 500 gm,,,,1460
3177,MAGNESIUM OXIDE LIGHT 96% Extra Pure 500 gm,,,,1100
3178,MAGNESIUM PERCHLORATE Hydrate 99% AR 100 gm,,,,2300
3179,MAGNESIUM PERCHLORATE Hydrate 99% AR 250 gm,,,,5200
3180,MAGNESIUM PHOSPHATE DIBASIC Trihydrate 98% Extra Pure 500 gm,,,,1400
3181,MAGNESIUM STEARATE PRECIPITATED Extra Pure 500 gm,,,,500
3182,MAGNESIUM SULPHATE Heptahydrate 99%  Extra Pure 500 gm,,,,230
3183,MAGNESIUM SULPHATE Heptahydrate 99%  Extra Pure 5 kg,,,,1500
3184,MAGNESIUM SULPHATE Heptahydrate 99.5% AR 500 gm,,,,300
3185,MAGNESIUM SULPHATE DRIED 98.5% Extra Pure 500 gm,,,,450
3186,MAGNESIUM SULPHATE 0.1M SOLUTION 500 ml,,,,180
3187,MAGNESIUM SULPHATE 0.1M SOLUTION 2.5 Ltr.,,,,500
3188,MAGNESIUM SULPHATE 0.5M SOLUTION 500 ml,,,,200
3189,MAGNESIUM SULPHATE 0.5M SOLUTION 2.5 Ltr.,,,,600
3190,MAGNESIUM SULPHATE 1M SOLUTION 500 ml,,,,210
3191,MAGNESIUM SULPHATE 1M SOLUTION 2.5 Ltr.,,,,600
3192,MAGNESIUM TRISILICATE Hydrate Extra Pure 500 gm,,,,350
3193,MAGNESON I AR 25 gm,,,,430
3194,MAGNESON I AR 100 gm,,,,1700
3195,MAGNESON II AR (Reagent For Magnesium) 25 gm,,,,650
3196,MAGNESON II AR (Reagent For Magnesium) 100 gm,,,,2200
3197,MAGNESON I SOLUTION 100 ml,,,,410
3198,MAGNESON I SOLUTION 500 ml,,,,800
3199,MAGNESON II SOLUTION 100 ml,,,,450
3200,MALACHITE GREEN (For Microscopy) (C.I.NO.42000) 25 gm,,,,200
3201,MALACHITE GREEN (For Microscopy) (C.I.NO.42000) 100 gm,,,,500
3202,MALACHITE GREEN (For Microscopy) (C.I.NO.42000) 1 kg,,,,3900
3203,MALACHITE GREEN INDICATOR SOLUTION 1% 125 ml,,,,150
3204,MALACHITE GREEN INDICATOR SOLUTION 1% 500 ml,,,,450
3205,MALEIC ACID 99% (For Synthesis) 500 gm,,,,820
3206,MALEIC ACID 99.5% AR 100 gm,,,,260
3207,MALEIC ACID 99.5% AR 500 gm,,,,1000
3208,MALEIC ANHYDRIDE 99% (Extra Pure) 500 gm,,,,490
3209,MALEIC HYDRAZIDE 99% (Extra Pure) 100 gm,,,,550
3210,MALEIC HYDRAZIDE 99% (Extra Pure) 500 gm,,,,2400
3211,DL-MALIC ACID 99% 500 gm,,,,870
3212,MALONIC ACID 99% (For Synthesis) 250 gm,,,,1100
3213,MALONIC ACID 99% (For Synthesis) 500 gm,,,,2100
3214,MALONIC ACID 99% AR 100 gm,,,,600
3215,MALONIC ACID 99% AR 250 gm,,,,1360
3216,MALONIC ACID 99% AR 500 gm,,,,2450
3217,MALT EXTRACT POWDER (For Bacteriology) 500 gm,,,,600
3218,MALTO DEXTRINE POWDER 500 gm,,,,190
3219,MALTOSE (Monohydrate) 92% (For Bacteriology) 100 gm,,,,350
3220,MALTOSE (Monohydrate) 92% (For Bacteriology) 250 gm,,,,800
3221,MALTOSE (Monohydrate) 92% (For Bacteriology) 500 gm,,,,1500
3222,DL-MANDELIC ACID 99% (For Synthesis) 100 gm,,,,1160
3223,DL-MANDELIC ACID 99% (For Synthesis) 500 gm,,,,4900
3224,S (+) MANDELIC ACID 99% (For Synthesis) 100 gm,,,,2200
3225,R (-) MANDELIC ACID 99% (For Synthesis) 100 gm,,,,2200
3226,MANGANESE AAS STANDARD SOLUTION 1000 ± 2 mg/Ltr Mn In Diluted HNO³ 100 ml,,,,1800
3227,MANGANESE AAS STANDARD SOLUTION 1000 ± 2 mg/Ltr Mn In Diluted HNO³ 500 ml,,,,3000
3228,MANGANESE METAL FLAKES 99% Extra Pure 500 gm,,,,1400
3229,MANGANESE METAL POWDER 99% Extra Pure 250 gm,,,,1060
3230,MANGANESE ACETATE Tetrahydrate 98.5%Extra Pure 500 gm,,,,940
3231,MANGANESE ACETATE Tetrahydrate 99% AR 500 gm,,,,1100
3232,MANGANESE BROMIDE 98% Extra Pure 100 gm,,,,1100
3233,MANGANESE BROMIDE 98% Extra Pure 500 gm,,,,4000
3234,MANGANESE CARBONATE Extra Pure 500 gm,,,,500
3235,MANGANESE CHLORIDE Tetrahydrate 97% Extra Pure 500 gm,,,,680
3236,MANGANESE CHLORIDE Tetrahydrate 97% Extra Pure 5 kg,,,,6500
3237,MANGANESE CHLORIDE Tetrahydrate 98% AR 500 gm,,,,750
3238,MANGANESE DIOXIDE 70% Technical Grade 500 gm,,,,250
3239,MANGANESE DIOXIDE 80% AR 500 gm,,,,650
3240,MANGANESE NITRATE SOLUTION 45-50% 500 ml,,,,600
3241,MANGANESE SULPHATE (Monohydrate) 98% Extra Pure 500 gm,,,,500
3242,MANGANESE SULPHATE (Monohydrate) 98% Extra Pure 5 kg,,,,4500
3243,MANGANESE SULPHATE (Monohydrate) 99% AR 500 gm,,,,900
3244,MANN'S STAIN 100 ml,,,,1100
3245,D (-) MANNITOL 98% Extra Pure 250 gm,,,,900
3246,D (-) MANNITOL 98% Extra Pure 500 gm,,,,1600
3247,D (-) MANNITOL 99% AR 250 gm,,,,950
3248,D (-) MANNITOL 99% AR 500 gm,,,,1700
3249,D (+) MANNOSE 99% AR 10 gm,,,,420
3250,D (+) MANNOSE 99% AR 25 gm,,,,950
3251,D (+) MANNOSE 99% AR 100 gm,,,,3500
3252,MARBLE CHIPS 500 gm,,,,250
3253,MARTIUS YELLOW 96% (C.I. NO.10315) 25 gm,,,,2300
3254,MARTIUS YELLOW 96% (C.I. NO.10315) 100 gm,,,,8000
3255,MAY AND GRUNWALD'S STAIN (For Microscopy) 25 gm,,,,550
3256,MAY AND GRUNWALD'S STAIN (For Microscopy) 100 gm,,,,2000
3257,MAY AND GRUNWALD'S STAINING SOLUTION 125 ml,,,,250
3258,MAY AND GRUNWALD'S STAINING SOLUTION 500 ml,,,,700
3259,MAYER'S SOLUTION 125 ml,,,,280
3260,MAYER'S SOLUTION 500 ml,,,,850
